ID beacon'a;Moc rozgłaszania;RSSI;Dystans;Czas;ID urządzenia;Poziom baterii;;;;;;Dystans;RSSI
F4:1C:50:21:23:FD;-4;-81;6,5;03-12-2015 19:04:24;GT-I9515 - 1a88bbcf523c933c;24;;;;;;6,5;-81
F4:1C:50:21:23:FD;-4;-81;6,5;03-12-2015 19:04:41;GT-I9515 - 1a88bbcf523c933c;23;;;;;;6,5;-81
F4:1C:50:21:23:FD;-4;-90;6,5;03-12-2015 19:04:56;GT-I9515 - 1a88bbcf523c933c;23;;;;;;6,5;-90
F4:1C:50:21:23:FD;-4;-84;6,5;03-12-2015 19:05:29;GT-I9515 - 1a88bbcf523c933c;23;;;;;;6,5;-84
F4:1C:50:21:23:FD;-4;-84;6,5;03-12-2015 19:05:29;GT-I9515 - 1a88bbcf523c933c;23;;;;;;6,5;-84
F4:1C:50:21:23:FD;-4;-84;6,5;03-12-2015 19:05:30;GT-I9515 - 1a88bbcf523c933c;23;;;;;;6,5;-84
F4:1C:50:21:23:FD;-4;-84;6,5;03-12-2015 19:05:30;GT-I9515 - 1a88bbcf523c933c;23;;;;;;6,5;-84
F4:1C:50:21:23:FD;-4;-80;6,5;03-12-2015 19:05:45;GT-I9515 - 1a88bbcf523c933c;23;;;;;;6,5;-80
F4:1C:50:21:23:FD;-4;-88;6,5;03-12-2015 19:06:01;GT-I9515 - 1a88bbcf523c933c;23;;;;;;6,5;-88
F4:1C:50:21:23:FD;-4;-85;6,5;03-12-2015 19:06:02;GT-I9515 - 1a88bbcf523c933c;23;;;;;;6,5;-85
F4:1C:50:21:23:FD;-4;-86;6,5;03-12-2015 19:06:33;GT-I9515 - 1a88bbcf523c933c;22;;;;;;6,5;-86
F4:1C:50:21:23:FD;-4;-82;6,5;03-12-2015 19:06:49;GT-I9515 - 1a88bbcf523c933c;22;;;;;;6,5;-82
F4:1C:50:21:23:FD;-4;-86;6,5;03-12-2015 19:07:04;GT-I9515 - 1a88bbcf523c933c;22;;;;;;6,5;-86
F4:1C:50:21:23:FD;-4;-84;6,5;03-12-2015 19:07:05;GT-I9515 - 1a88bbcf523c933c;22;;;;;;6,5;-84
F4:1C:50:21:23:FD;-4;-84;6,5;03-12-2015 19:07:06;GT-I9515 - 1a88bbcf523c933c;22;;;;;;6,5;-84
F4:1C:50:21:23:FD;-4;-84;6,5;03-12-2015 19:07:22;GT-I9515 - 1a88bbcf523c933c;22;;;;;;6,5;-84
F4:1C:50:21:23:FD;-4;-83;6,5;03-12-2015 19:08:10;GT-I9515 - 1a88bbcf523c933c;22;;;;;;6,5;-83
F4:1C:50:21:23:FD;-4;-86;6,5;03-12-2015 19:08:29;GT-I9515 - 1a88bbcf523c933c;22;;;;;;6,5;-86
F4:1C:50:21:23:FD;-4;-86;6,5;03-12-2015 19:08:30;GT-I9515 - 1a88bbcf523c933c;22;;;;;;6,5;-86
F4:1C:50:21:23:FD;-4;-86;6,5;03-12-2015 19:08:30;GT-I9515 - 1a88bbcf523c933c;22;;;;;;6,5;-86
F4:1C:50:21:23:FD;-4;-86;6,5;03-12-2015 19:08:48;GT-I9515 - 1a88bbcf523c933c;22;;;;;;6,5;-86
F4:1C:50:21:23:FD;-4;-77;7;03-12-2015 19:12:09;GT-I9515 - 1a88bbcf523c933c;19;;;;;;7;-77
F4:1C:50:21:23:FD;-4;-78;7;03-12-2015 19:12:10;GT-I9515 - 1a88bbcf523c933c;19;;;;;;7;-78
F4:1C:50:21:23:FD;-4;-78;7;03-12-2015 19:12:25;GT-I9515 - 1a88bbcf523c933c;19;;;;;;7;-78
F4:1C:50:21:23:FD;-4;-75;7;03-12-2015 19:12:41;GT-I9515 - 1a88bbcf523c933c;19;;;;;;7;-75
F4:1C:50:21:23:FD;-4;-76;7;03-12-2015 19:12:56;GT-I9515 - 1a88bbcf523c933c;19;;;;;;7;-76
F4:1C:50:21:23:FD;-4;-76;7;03-12-2015 19:12:57;GT-I9515 - 1a88bbcf523c933c;19;;;;;;7;-76
F4:1C:50:21:23:FD;-4;-74;7;03-12-2015 19:12:57;GT-I9515 - 1a88bbcf523c933c;19;;;;;;7;-74
F4:1C:50:21:23:FD;-4;-75;7;03-12-2015 19:13:30;GT-I9515 - 1a88bbcf523c933c;19;;;;;;7;-75
F4:1C:50:21:23:FD;-4;-74;7;03-12-2015 19:13:44;GT-I9515 - 1a88bbcf523c933c;18;;;;;;7;-74
F4:1C:50:21:23:FD;-4;-79;7;03-12-2015 19:14:01;GT-I9515 - 1a88bbcf523c933c;18;;;;;;7;-79
F4:1C:50:21:23:FD;-4;-77;7;03-12-2015 19:14:01;GT-I9515 - 1a88bbcf523c933c;18;;;;;;7;-77
F4:1C:50:21:23:FD;-4;-75;7;03-12-2015 19:14:02;GT-I9515 - 1a88bbcf523c933c;18;;;;;;7;-75
F4:1C:50:21:23:FD;-4;-78;7;03-12-2015 19:14:16;GT-I9515 - 1a88bbcf523c933c;18;;;;;;7;-78
F4:1C:50:21:23:FD;-4;-75;7;03-12-2015 19:14:32;GT-I9515 - 1a88bbcf523c933c;18;;;;;;7;-75
F4:1C:50:21:23:FD;-4;-75;7;03-12-2015 19:14:33;GT-I9515 - 1a88bbcf523c933c;18;;;;;;7;-75
F4:1C:50:21:23:FD;-4;-88;7,5;03-12-2015 19:15:20;GT-I9515 - 1a88bbcf523c933c;18;;;;;;7,5;-88
F4:1C:50:21:23:FD;-4;-88;7,5;03-12-2015 19:15:20;GT-I9515 - 1a88bbcf523c933c;18;;;;;;7,5;-88
F4:1C:50:21:23:FD;-4;-88;7,5;03-12-2015 19:15:22;GT-I9515 - 1a88bbcf523c933c;18;;;;;;7,5;-88
F4:1C:50:21:23:FD;-4;-88;7,5;03-12-2015 19:15:22;GT-I9515 - 1a88bbcf523c933c;18;;;;;;7,5;-88
F4:1C:50:21:23:FD;-4;-88;7,5;03-12-2015 19:15:22;GT-I9515 - 1a88bbcf523c933c;18;;;;;;7,5;-88
F4:1C:50:21:23:FD;-4;-84;7,5;03-12-2015 19:15:54;GT-I9515 - 1a88bbcf523c933c;17;;;;;;7,5;-84
F4:1C:50:21:23:FD;-4;-84;7,5;03-12-2015 19:15:54;GT-I9515 - 1a88bbcf523c933c;17;;;;;;7,5;-84
F4:1C:50:21:23:FD;-4;-85;7,5;03-12-2015 19:16:10;GT-I9515 - 1a88bbcf523c933c;17;;;;;;7,5;-85
F4:1C:50:21:23:FD;-4;-88;7,5;03-12-2015 19:16:24;GT-I9515 - 1a88bbcf523c933c;17;;;;;;7,5;-88
F4:1C:50:21:23:FD;-4;-88;7,5;03-12-2015 19:16:24;GT-I9515 - 1a88bbcf523c933c;17;;;;;;7,5;-88
F4:1C:50:21:23:FD;-4;-83;7,5;03-12-2015 19:16:42;GT-I9515 - 1a88bbcf523c933c;17;;;;;;7,5;-83
F4:1C:50:21:23:FD;-4;-83;7,5;03-12-2015 19:16:57;GT-I9515 - 1a88bbcf523c933c;17;;;;;;7,5;-83
F4:1C:50:21:23:FD;-4;-81;7,5;03-12-2015 19:18:17;GT-I9515 - 1a88bbcf523c933c;16;;;;;;7,5;-81
F4:1C:50:21:23:FD;-4;-81;7,5;03-12-2015 19:18:18;GT-I9515 - 1a88bbcf523c933c;16;;;;;;7,5;-81
F4:1C:50:21:23:FD;-4;-96;7,5;03-12-2015 19:19:08;GT-I9515 - 1a88bbcf523c933c;16;;;;;;7,5;-96
